time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
0.0,0.0027022622851708773,0.0017761087948909248,0.0020812103813820986,0.0013200899523372965,0.000766212949042974,0.0023604219563526266,0.002398002922373829,0.001335697682291186
0.05,0.006353305183472752,0.004985118448460332,0.005180252060739756,0.003954488486239298,0.0034969686117379208,0.005657695834718065,0.004413773976049551,0.002789399302309993
0.1,0.0052404643037203755,0.00496064600751527,0.004340127065247601,0.0036425771235601367,0.003527682881345956,0.004966944760388219,0.0034476554577241546,0.002294934962015292
0.15,0.002487142553375808,0.0035449234980279975,0.0019992733960653066,0.002269337071995744,0.002758871214017178,0.0029902518317613353,0.0019253464002985737,0.0015761680118310003
0.2,0.0010057936589333092,0.0022069241765849206,0.0009250991425615463,0.001974121536968668,0.002606091142993799,0.0017542717608827526,0.0014169687112279014,0.0016936683397784313
0.25,0.0003917039072114352,0.0008581890880814556,0.0009482730995822657,0.002280736866062071,0.0020709444249120347,0.0006925775554621331,0.0009103056142523777,0.0014805316384103135
0.3,-0.0002044615286230135,-0.0003613659803768704,0.0007197852006530947,0.0015920767919435017,0.0004948436362419891,-0.0004920276986969549,-0.00032078169705718434,0.0001719377413487835
0.35,-0.0003907905415380928,-0.0008512827371731333,1.748236495061353e-05,-0.00010336515859944845,-0.0008674852790587222,-0.0008988857090131509,-0.0013136687182589554,-0.0010004385618710941
0.4,-0.00027163465519735154,-0.0008160344396215591,-0.0007168790310318452,-0.0014400337127257014,-0.0010866238571131906,-0.0005773795680269328,-0.001526203022141272,-0.0010939654780064902
0.45,-0.0006613539518960916,-0.0009347220301746248,-0.001352667335239456,-0.0017113836989242563,-0.000986887375791289,-0.0007169796539046835,-0.001657864286773718,-0.0010125706846516025
0.5,-0.0013281663611454894,-0.0011830099740544008,-0.0017814357204352443,-0.001445622067429282,-0.0013472028155421323,-0.0014628901585260852,-0.0017714966910992041,-0.001520691744049848
0.55,-0.0013193719291637658,-0.0011723143769434413,-0.0016535831135279036,-0.0012882711406540402,-0.001592445541849468,-0.00166670003906477,-0.0009891172272264675,-0.0017103800097903784
0.6,-0.0007892432331607795,-0.0009894540638091646,-0.0009180028341756581,-0.0012949964075929321,-0.0011739317968828178,-0.0009570699650321829,0.0004271064338168559,-0.0007119385600995938
0.65,-0.0006425022648658023,-0.000815546484880071,-0.00012883300973945218,-0.0012698240451916372,-0.0006139395986513565,-0.0003389626551316211,0.0009143029876131358,0.0006397398760873121
0.7,-0.0008038544635234029,-0.00048343537759853046,0.00014642291823470794,-0.0010503331911059731,-0.0003450528965688874,-0.0004549380384358094,5.548635207966908e-05,0.001039971496450186
0.75,-0.0004995425468431182,-5.2713580035754116e-05,1.6316250825703006e-05,-0.0004496048919343036,3.5972467540403224e-05,-0.000638408780013095,-0.0007367198097496626,0.0005341208539049329
0.8,0.00013046608783024496,2.5312356241362013e-05,3.6548530920089023e-05,0.0004797626778595553,0.0006076678037753435,-0.00017837908897548442,-0.0004037157772916787,9.240077705428379e-05
